date,BOVA11.SA,IVVB11.SA,IMAB11.SA,USDBRL=X,CDI
2018-05-03,108.867593,142.714225,145.328639,3.908558,10.309183
2018-05-04,108.740696,142.683422,145.358442,3.908891,10.309544
2018-05-07,108.616003,142.648972,145.388219,3.909224,10.309905
2018-05-08,108.493742,142.61091,145.417969,3.909556,10.310266
2018-05-09,108.374134,142.569273,145.447692,3.909886,10.310627
2018-05-10,108.257395,142.524107,145.477387,3.910213,10.310988
2018-05-11,108.143733,142.475464,145.507053,3.910535,10.311349
2018-05-14,108.033353,142.423401,145.536689,3.910853,10.311709
2018-05-15,107.926448,142.36798,145.566294,3.911164,10.31207
2018-05-16,107.823208,142.309272,145.595866,3.911467,10.312431
2018-05-17,107.723812,142.247349,145.625406,3.911762,10.312792
2018-05-18,107.628431,142.182293,145.654912,3.912047,10.313153
2018-05-21,107.537228,142.114189,145.684383,3.912321,10.313514
2018-05-22,107.450355,142.043126,145.713819,3.912584,10.313875
2018-05-23,107.367957,141.969199,145.743217,3.912834,10.314236
2018-05-24,107.290168,141.89251,145.772579,3.913071,10.314597
2018-05-25,107.21711,141.813161,145.801901,3.913293,10.314958
2018-05-28,107.148897,141.731262,145.831184,3.913499,10.315319
2018-05-29,107.085631,141.646926,145.860427,3.913689,10.31568
2018-05-30,107.027405,141.560268,145.889629,3.913862,10.316041
2018-05-31,106.974299,141.47141,145.918788,3.914018,10.316402
2018-06-01,106.926382,141.380474,145.947904,3.914154,10.316763
2018-06-04,106.883713,141.287588,145.976976,3.914271,10.317125
2018-06-05,106.846338,141.19288,146.006003,3.914367,10.317486
2018-06-06,106.814292,141.096483,146.034985,3.914443,10.317847
2018-06-07,106.7876,140.998531,146.063919,3.914497,10.318208
2018-06-08,106.766272,140.899161,146.092806,3.914529,10.318569
2018-06-11,106.75031,140.798511,146.121644,3.914538,10.31893
2018-06-12,106.739702,140.696721,146.150433,3.914524,10.319291
2018-06-13,106.734426,140.593932,146.179171,3.914487,10.319653
2018-06-14,106.734447,140.490286,146.207858,3.914424,10.320014
2018-06-15,106.739719,140.385925,146.236492,3.914338,10.320375
2018-06-18,106.750186,140.280995,146.265074,3.914226,10.320736
2018-06-19,106.76578,140.175636,146.293602,3.914088,10.321097
2018-06-20,106.786422,140.069994,146.322074,3.913925,10.321459
2018-06-21,106.812022,139.964212,146.350491,3.913736,10.32182
2018-06-22,106.842479,139.85843,146.378851,3.913521,10.322181
2018-06-25,106.877682,139.752793,146.407154,3.91328,10.322542
2018-06-26,106.917512,139.647438,146.435398,3.913012,10.322904
2018-06-27,106.961838,139.542507,146.463582,3.912717,10.323265
2018-06-28,107.010519,139.438136,146.491707,3.912396,10.323626
2018-06-29,107.063407,139.334461,146.51977,3.912048,10.323988
2018-07-02,107.120343,139.231615,146.547772,3.911674,10.324349
2018-07-03,107.181162,139.12973,146.575711,3.911273,10.32471
2018-07-04,107.245688,139.028933,146.603585,3.910846,10.325072
2018-07-05,107.313741,138.929351,146.631396,3.910393,10.325433
2018-07-06,107.385131,138.831107,146.659141,3.909913,10.325795
2018-07-09,107.459662,138.73432,146.68682,3.909409,10.326156
2018-07-10,107.537133,138.639107,146.714431,3.908878,10.326517
2018-07-11,107.617337,138.545579,146.741975,3.908323,10.326879
2018-07-12,107.70006,138.453845,146.76945,3.907743,10.32724
2018-07-13,107.785085,138.364011,146.796855,3.907139,10.327602
2018-07-16,107.872192,138.276177,146.824189,3.906511,10.327963
2018-07-17,107.961155,138.190439,146.851453,3.90586,10.328325
2018-07-18,108.051747,138.106889,146.878644,3.905186,10.328686
2018-07-19,108.143737,138.025615,146.905762,3.90449,10.329048
2018-07-20,108.236895,137.946699,146.932806,3.903772,10.329409
2018-07-23,108.330988,137.870218,146.959776,3.903034,10.329771
2018-07-24,108.425783,137.796246,146.98667,3.902276,10.330132
2018-07-25,108.521046,137.72485,147.013488,3.901498,10.330494
2018-07-26,108.616547,137.656092,147.040229,3.900702,10.330855
2018-07-27,108.712054,137.59003,147.066892,3.899888,10.331217
2018-07-30,108.80734,137.526715,147.093476,3.899057,10.331579
2018-07-31,108.902179,137.466194,147.11998,3.89821,10.33194
2018-08-01,108.996349,137.408508,147.146405,3.897348,10.332302
2018-08-02,109.089632,137.353692,147.172748,3.896472,10.332664
2018-08-03,109.181816,137.301776,147.199009,3.895582,10.333025
2018-08-06,109.272693,137.252783,147.225188,3.894681,10.333387
2018-08-07,109.362061,137.206733,147.251283,3.893768,10.333749
2018-08-08,109.449724,137.163637,147.277294,3.892845,10.33411
2018-08-09,109.535496,137.123504,147.30322,3.891912,10.334472
2018-08-10,109.619195,137.086334,147.32906,3.890972,10.334834
2018-08-13,109.70065,137.052123,147.354814,3.890025,10.335195
2018-08-14,109.779698,137.020862,147.38048,3.889072,10.335557
2018-08-15,109.856185,136.992534,147.406059,3.888115,10.335919
2018-08-16,109.929968,136.967119,147.431548,3.887154,10.336281
2018-08-17,110.000911,136.944589,147.456948,3.88619,10.336642
2018-08-20,110.068894,136.924914,147.482258,3.885226,10.337004
2018-08-21,110.133802,136.908054,147.507476,3.884262,10.337366
2018-08-22,110.195537,136.893968,147.532603,3.883299,10.337728
2018-08-23,110.254009,136.882606,147.557637,3.882339,10.33809
2018-08-24,110.309142,136.873916,147.582579,3.881383,10.338451
2018-08-27,110.36087,136.86784,147.607426,3.880432,10.338813
2018-08-28,110.409142,136.864313,147.632178,3.879487,10.339175
2018-08-29,110.453918,136.863268,147.656836,3.87855,10.339537
2018-08-30,110.495172,136.864632,147.681397,3.877622,10.339899
2018-08-31,110.53289,136.868327,147.705861,3.876704,10.340261
2018-09-03,110.567071,136.874271,147.730228,3.875798,10.340623
2018-09-04,110.597727,136.882378,147.754497,3.874904,10.340985
2018-09-05,110.624883,136.892557,147.778667,3.874024,10.341347
2018-09-06,110.648576,136.904716,147.802737,3.87316,10.341709
2018-09-07,110.668858,136.918754,147.826707,3.872312,10.342071
2018-09-10,110.68579,136.93457,147.850577,3.871482,10.342433
2018-09-11,110.699448,136.95206,147.874344,3.87067,10.342794
2018-09-12,110.70992,136.971115,147.89801,3.869879,10.343156
2018-09-13,110.717304,136.991623,147.921573,3.86911,10.343519
2018-09-14,110.721711,137.013471,147.945032,3.868363,10.343881
2018-09-17,110.723263,137.036541,147.968387,3.867639,10.344243
2018-09-18,110.722091,137.060713,147.991638,3.866941,10.344605
2018-09-19,110.71834,137.085868,148.014783,3.866269,10.344967
2018-09-20,110.712162,137.111881,148.037822,3.865624,10.345329
2018-09-21,110.703719,137.138627,148.060754,3.865008,10.345691
2018-09-24,110.693183,137.16598,148.083579,3.864421,10.346053
2018-09-25,110.680732,137.193812,148.106296,3.863864,10.346415
2018-09-26,110.666555,137.221994,148.128905,3.863339,10.346777
2018-09-27,110.650846,137.250397,148.151405,3.862847,10.347139
2018-09-28,110.633807,137.27889,148.173795,3.862389,10.347502
2018-10-01,110.615646,137.307344,148.196074,3.861965,10.347864
2018-10-02,110.596575,137.335629,148.218243,3.861577,10.348226
2018-10-03,110.576813,137.363614,148.240301,3.861225,10.348588
2018-10-04,110.556582,137.391171,148.262246,3.86091,10.34895
2018-10-05,110.536108,137.41817,148.284079,3.860634,10.349313
2018-10-08,110.51562,137.444485,148.305798,3.860397,10.349675
2018-10-09,110.495349,137.469988,148.327405,3.860199,10.350037
2018-10-10,110.475528,137.494556,148.348896,3.860042,10.350399
2018-10-11,110.45639,137.518066,148.370273,3.859927,10.350762
2018-10-12,110.43817,137.540397,148.391535,3.859853,10.351124
2018-10-15,110.421101,137.56143,148.412681,3.859823,10.351486
2018-10-16,110.405415,137.58105,148.433711,3.859835,10.351848
2018-10-17,110.391346,137.599144,148.454623,3.859891,10.352211
2018-10-18,110.37912,137.615601,148.475419,3.859992,10.352573
2018-10-19,110.368964,137.630316,148.496096,3.860137,10.352935
2018-10-22,110.361101,137.643184,148.516655,3.860328,10.353298
2018-10-23,110.355749,137.654107,148.537095,3.860565,10.35366
2018-10-24,110.353122,137.662989,148.557416,3.860848,10.354023
2018-10-25,110.353429,137.669738,148.577617,3.861177,10.354385
2018-10-26,110.356872,137.674267,148.597698,3.861553,10.354747
2018-10-29,110.363649,137.676494,148.617658,3.861976,10.35511
2018-10-30,110.373949,137.676341,148.637496,3.862446,10.355472
2018-10-31,110.387954,137.673734,148.657213,3.862964,10.355835
2018-11-01,110.40584,137.668606,148.676808,3.863529,10.356197
2018-11-02,110.427774,137.660893,148.69628,3.864142,10.35656
2018-11-05,110.453912,137.650539,148.715629,3.864802,10.356922
2018-11-06,110.484405,137.637492,148.734855,3.865511,10.357285
2018-11-07,110.519392,137.621703,148.753956,3.866266,10.357647
2018-11-08,110.559003,137.603134,148.772934,3.86707,10.35801
2018-11-09,110.603358,137.581748,148.791787,3.867921,10.358372
2018-11-12,110.652565,137.557516,148.810514,3.868819,10.358735
2018-11-13,110.706724,137.530416,148.829116,3.869764,10.359097
2018-11-14,110.765922,137.500429,148.847593,3.870755,10.35946
2018-11-15,110.830236,137.467544,148.865943,3.871794,10.359822
2018-11-16,110.899731,137.431756,148.884166,3.872878,10.360185
2018-11-19,110.97446,137.393065,148.902262,3.874008,10.360548
2018-11-20,111.054465,137.351478,148.920231,3.875183,10.36091
2018-11-21,111.139776,137.307009,148.938072,3.876404,10.361273
2018-11-22,111.230411,137.259675,148.955785,3.877668,10.361636
2018-11-23,111.326375,137.209501,148.97337,3.878976,10.361998
2018-11-26,111.427661,137.156519,148.990826,3.880328,10.362361
2018-11-27,111.534252,137.100764,149.008153,3.881722,10.362724
2018-11-28,111.646116,137.042279,149.02535,3.883158,10.363086
2018-11-29,111.76321,136.981113,149.042418,3.884635,10.363449
2018-11-30,111.885479,136.917319,149.059355,3.886152,10.363812
2018-12-03,112.012855,136.850956,149.076162,3.887709,10.364174
2018-12-04,112.14526,136.78209,149.092839,3.889305,10.364537
2018-12-05,112.282602,136.710789,149.109385,3.890939,10.3649
2018-12-06,112.424779,136.63713,149.125799,3.89261,10.365263
2018-12-07,112.571676,136.561191,149.142082,3.894317,10.365626
2018-12-10,112.723168,136.483059,149.158233,3.896059,10.365988
2018-12-11,112.879118,136.402822,149.174253,3.897835,10.366351
2018-12-12,113.039379,136.320574,149.19014,3.899645,10.366714
2018-12-13,113.203794,136.236414,149.205894,3.901487,10.367077
2018-12-14,113.372193,136.150444,149.221516,3.90336,10.36744
2018-12-17,113.5444,136.06277,149.237005,3.905262,10.367803
2018-12-18,113.720227,135.973502,149.252361,3.907194,10.368165
2018-12-19,113.899478,135.882753,149.267583,3.909153,10.368528
2018-12-20,114.081948,135.79064,149.282672,3.911139,10.368891
2018-12-21,114.267424,135.697281,149.297626,3.91315,10.369254
2018-12-24,114.455686,135.6028,149.312447,3.915185,10.369617
2018-12-25,114.646506,135.50732,149.327134,3.917243,10.36998
2018-12-26,114.83965,135.410969,149.341686,3.919323,10.370343
2018-12-27,115.034877,135.313876,149.356104,3.921422,10.370706
2018-12-28,115.231942,135.216171,149.370387,3.923541,10.371069
2018-12-31,115.430593,135.117987,149.384535,3.925677,10.371432
2019-01-01,115.630576,135.019457,149.398548,3.92783,10.371795
2019-01-02,115.831632,134.920715,149.412426,3.929998,10.372158
2019-01-03,116.0335,134.821898,149.426169,3.932179,10.372521
2019-01-04,116.235915,134.72314,149.439776,3.934372,10.372884
2019-01-07,116.438613,134.624578,149.453248,3.936577,10.373247
2019-01-08,116.641327,134.526347,149.466584,3.938791,10.37361
2019-01-09,116.84379,134.428584,149.479785,3.941013,10.373973
2019-01-10,117.045738,134.331424,149.492849,3.943241,10.374336
2019-01-11,117.246904,134.235002,149.505777,3.945476,10.374699
2019-01-14,117.447026,134.13945,149.51857,3.947714,10.375063
2019-01-15,117.645844,134.044902,149.531226,3.949954,10.375426
2019-01-16,117.843102,133.951488,149.543746,3.952196,10.375789
2019-01-17,118.038547,133.859338,149.55613,3.954438,10.376152
2019-01-18,118.231932,133.768578,149.568378,3.956678,10.376515
2019-01-21,118.423015,133.679335,149.580489,3.958916,10.376878
2019-01-22,118.611561,133.59173,149.592464,3.961149,10.377242
2019-01-23,118.79734,133.505885,149.604302,3.963376,10.377605
2019-01-24,118.980133,133.421917,149.616004,3.965597,10.377968
2019-01-25,119.159727,133.339939,149.62757,3.967809,10.378331
2019-01-28,119.335918,133.260065,149.638998,3.970012,10.378694
2019-01-29,119.508513,133.182402,149.650291,3.972203,10.379058
2019-01-30,119.677328,133.107054,149.661447,3.974383,10.379421
2019-01-31,119.84219,133.034123,149.672466,3.976549,10.379784
2019-02-01,120.002938,132.963706,149.683349,3.978701,10.380148
2019-02-04,120.159422,132.895895,149.694096,3.980837,10.380511
2019-02-05,120.311504,132.83078,149.704706,3.982955,10.380874
2019-02-06,120.45906,132.768446,149.71518,3.985056,10.381238
2019-02-07,120.601978,132.708972,149.725518,3.987137,10.381601
2019-02-08,120.740159,132.652434,149.735719,3.989198,10.381964
2019-02-11,120.873519,132.598904,149.745784,3.991237,10.382328
2019-02-12,121.001988,132.548447,149.755713,3.993254,10.382691
2019-02-13,121.125508,132.501126,149.765506,3.995248,10.383054
2019-02-14,121.244038,132.456995,149.775163,3.997216,10.383418
2019-02-15,121.35755,132.416108,149.784684,3.999159,10.383781
2019-02-18,121.466031,132.37851,149.794069,4.001076,10.384145
2019-02-19,121.569482,132.344241,149.803319,4.002966,10.384508
2019-02-20,121.66792,132.313339,149.812433,4.004827,10.384872
2019-02-21,121.761375,132.285833,149.821412,4.006659,10.385235
2019-02-22,121.849892,132.261749,149.830255,4.008462,10.385599
2019-02-25,121.93353,132.241105,149.838963,4.010234,10.385962
2019-02-26,122.012363,132.223917,149.847537,4.011975,10.386326
2019-02-27,122.086477,132.210194,149.855975,4.013685,10.386689
2019-02-28,122.155973,132.199939,149.864279,4.015362,10.387053
2019-03-01,122.220963,132.19315,149.872448,4.017006,10.387416
2019-03-04,122.281576,132.189819,149.880482,4.018616,10.38778
2019-03-05,122.337949,132.189934,149.888383,4.020193,10.388143
2019-03-06,122.390232,132.193477,149.89615,4.021735,10.388507
2019-03-07,122.438587,132.200424,149.903782,4.023243,10.388871
2019-03-08,122.483188,132.210746,149.911281,4.024715,10.389234
2019-03-11,122.524217,132.22441,149.918647,4.026152,10.389598
2019-03-12,122.561866,132.241375,149.92588,4.027554,10.389961
2019-03-13,122.596338,132.261598,149.932979,4.028919,10.390325
2019-03-14,122.627842,132.28503,149.939946,4.030249,10.390689
2019-03-15,122.656596,132.311614,149.946781,4.031543,10.391052
2019-03-18,122.682825,132.341293,149.953483,4.0328,10.391416
2019-03-19,122.706762,132.374003,149.960053,4.034021,10.39178
2019-03-20,122.728641,132.409674,149.966491,4.035206,10.392144
2019-03-21,122.748706,132.448233,149.972798,4.036355,10.392507
2019-03-22,122.767202,132.489602,149.978974,4.037468,10.392871
2019-03-25,122.784379,132.5337,149.985019,4.038546,10.393235
2019-03-26,122.800489,132.58044,149.990933,4.039587,10.393599
2019-03-27,122.815786,132.629733,149.996717,4.040594,10.393962
2019-03-28,122.830525,132.681483,150.002371,4.041565,10.394326
2019-03-29,122.844962,132.735593,150.007895,4.042502,10.39469
2019-04-01,122.859352,132.791963,150.01329,4.043404,10.395054
2019-04-02,122.873949,132.850486,150.018556,4.044273,10.395418
2019-04-03,122.889005,132.911056,150.023693,4.045108,10.395781
2019-04-04,122.904771,132.973562,150.028701,4.04591,10.396145
2019-04-05,122.921493,133.03789,150.033582,4.04668,10.396509
2019-04-08,122.939413,133.103924,150.038335,4.047418,10.396873
2019-04-09,122.958768,133.171546,150.04296,4.048125,10.397237
2019-04-10,122.979793,133.240634,150.047459,4.048802,10.397601
2019-04-11,123.002713,133.311066,150.05183,4.049449,10.397965
2019-04-12,123.027748,133.382717,150.056076,4.050066,10.398329
2019-04-15,123.055111,133.455463,150.060196,4.050656,10.398693
2019-04-16,123.085007,133.529175,150.06419,4.051218,10.399057
2019-04-17,123.117633,133.603725,150.068059,4.051754,10.399421
2019-04-18,123.153176,133.678984,150.071804,4.052264,10.399785
2019-04-19,123.191814,133.754823,150.075424,4.052749,10.400149
2019-04-22,123.233717,133.831112,150.078921,4.053211,10.400513
2019-04-23,123.279041,133.90772,150.082294,4.053649,10.400877
2019-04-24,123.327935,133.984518,150.085544,4.054066,10.401241
2019-04-25,123.380534,134.061376,150.088671,4.054462,10.401605
2019-04-26,123.436962,134.138165,150.091677,4.054837,10.401969
2019-04-29,123.497333,134.214759,150.094561,4.055194,10.402333
2019-04-30,123.561746,134.291029,150.097323,4.055534,10.402697
2019-05-01,123.63029,134.366851,150.099965,4.055856,10.403061
2019-05-02,123.703038,134.4421,150.102487,4.056164,10.403425
2019-05-03,123.780053,134.516656,150.104889,4.056456,10.403789
2019-05-06,123.861384,134.590398,150.107172,4.056736,10.404153
2019-05-07,123.947066,134.663209,150.109335,4.057003,10.404518
2019-05-08,124.03712,134.734974,150.111381,4.05726,10.404882
2019-05-09,124.131555,134.805582,150.113309,4.057507,10.405246
2019-05-10,124.230364,134.874923,150.115119,4.057745,10.40561
2019-05-13,124.333529,134.942893,150.116813,4.057976,10.405974
2019-05-14,124.441017,135.009389,150.118391,4.0582,10.406339
2019-05-15,124.552779,135.074313,150.119853,4.05842,10.406703
2019-05-16,124.668757,135.13757,150.121199,4.058636,10.407067
2019-05-17,124.788875,135.199071,150.122431,4.058849,10.407431
2019-05-20,124.913046,135.258728,150.123549,4.059061,10.407796
2019-05-21,125.041169,135.316462,150.124554,4.059273,10.40816
2019-05-22,125.173129,135.372194,150.125445,4.059486,10.408524
2019-05-23,125.3088,135.425853,150.126224,4.059702,10.408888
2019-05-24,125.448043,135.477372,150.126891,4.05992,10.409253
2019-05-27,125.590704,135.526688,150.127447,4.060143,10.409617
2019-05-28,125.73662,135.573745,150.127892,4.060372,10.409981
2019-05-29,125.885615,135.618491,150.128228,4.060608,10.410346
2019-05-30,126.037502,135.660881,150.128453,4.060852,10.41071
2019-05-31,126.192083,135.700874,150.12857,4.061105,10.411074
2019-06-03,126.349149,135.738435,150.128578,4.061369,10.411439
2019-06-04,126.508483,135.773535,150.128479,4.061644,10.411803
2019-06-05,126.669855,135.806152,150.128273,4.061931,10.412168
2019-06-06,126.83303,135.836267,150.12796,4.062232,10.412532
2019-06-07,126.997763,135.863869,150.127542,4.062547,10.412897
2019-06-10,127.1638,135.888952,150.127018,4.062878,10.413261
2019-06-11,127.330881,135.911518,150.12639,4.063225,10.413626
2019-06-12,127.49874,135.931571,150.125658,4.06359,10.41399
2019-06-13,127.667105,135.949124,150.124823,4.063973,10.414354
2019-06-14,127.835698,135.964196,150.123885,4.064375,10.414719
2019-06-17,128.004238,135.976809,150.122845,4.064798,10.415084
2019-06-18,128.17244,135.986994,150.121704,4.065242,10.415448
2019-06-19,128.340015,135.994786,150.120463,4.065707,10.415813
2019-06-20,128.506673,136.000226,150.119121,4.066195,10.416177
2019-06-21,128.672122,136.003361,150.11768,4.066706,10.416542
2019-06-24,128.836071,136.004242,150.116141,4.067242,10.416906
2019-06-25,128.998228,136.002927,150.114504,4.067802,10.417271
2019-06-26,129.158302,135.99948,150.11277,4.068387,10.417636
2019-06-27,129.316005,135.993967,150.11094,4.068999,10.418
2019-06-28,129.471051,135.986461,150.109013,4.069636,10.418365
2019-07-01,129.623158,135.977041,150.106992,4.070301,10.418729
2019-07-02,129.772048,135.965788,150.104877,4.070994,10.419094
2019-07-03,129.917449,135.952789,150.102667,4.071714,10.419459
2019-07-04,130.059096,135.938136,150.100366,4.072463,10.419823
2019-07-05,130.196728,135.921923,150.097972,4.07324,10.420188
2019-07-08,130.330094,135.904249,150.095486,4.074047,10.420553
2019-07-09,130.458951,135.885219,150.09291,4.074882,10.420918
2019-07-10,130.583066,135.864937,150.090245,4.075748,10.421282
2019-07-11,130.702214,135.843514,150.08749,4.076643,10.421647
2019-07-12,130.816183,135.821063,150.084646,4.077567,10.422012
2019-07-15,130.92477,135.797699,150.081716,4.078522,10.422377
2019-07-16,131.027785,135.773541,150.078698,4.079507,10.422741
2019-07-17,131.125052,135.748709,150.075594,4.080522,10.423106
2019-07-18,131.216405,135.723326,150.072405,4.081567,10.423471
2019-07-19,131.301695,135.697517,150.069132,4.082642,10.423836
2019-07-22,131.380786,135.671408,150.065775,4.083747,10.424201
2019-07-23,131.453555,135.645127,150.062335,4.084881,10.424566
2019-07-24,131.519896,135.618804,150.058813,4.086045,10.42493
2019-07-25,131.579717,135.592567,150.055209,4.087238,10.425295
2019-07-26,131.632943,135.566549,150.051525,4.08846,10.42566
2019-07-29,131.679514,135.540879,150.047762,4.08971,10.426025
2019-07-30,131.719386,135.515689,150.043919,4.090989,10.42639
2019-07-31,131.752532,135.49111,150.039998,4.092295,10.426755
2019-08-01,131.778941,135.467274,150.036,4.093629,10.42712
2019-08-02,131.798617,135.444309,150.031926,4.094989,10.427485
2019-08-05,131.811583,135.422346,150.027776,4.096376,10.42785
2019-08-06,131.817876,135.401513,150.023551,4.097788,10.428215
2019-08-07,131.81755,135.381937,150.019253,4.099225,10.42858
2019-08-08,131.810675,135.363744,150.014881,4.100686,10.428945
2019-08-09,131.797337,135.347057,150.010437,4.102171,10.42931
2019-08-12,131.777638,135.331998,150.005921,4.103679,10.429675
2019-08-13,131.751692,135.318688,150.001335,4.105209,10.43004
2019-08-14,131.719632,135.307242,149.996679,4.10676,10.430405
2019-08-15,131.681603,135.297777,149.991954,4.108331,10.43077
2019-08-16,131.637764,135.290403,149.987162,4.109921,10.431135
2019-08-19,131.588288,135.285229,149.982302,4.11153,10.4315
2019-08-20,131.533359,135.282362,149.977376,4.113157,10.431865
2019-08-21,131.473177,135.281902,149.972384,4.114799,10.43223
2019-08-22,131.407949,135.283949,149.967328,4.116458,10.432596
2019-08-23,131.337895,135.288597,149.962208,4.11813,10.432961
2019-08-26,131.263247,135.295937,149.957026,4.119816,10.433326
2019-08-27,131.184243,135.306057,149.951781,4.121514,10.433691
2019-08-28,131.101133,135.319038,149.946476,4.123222,10.434056
2019-08-29,131.014172,135.334959,149.94111,4.124941,10.434421
2019-08-30,130.923625,135.353893,149.935685,4.126668,10.434787
2019-09-02,130.82976,135.375909,149.930202,4.128402,10.435152
2019-09-03,130.732855,135.401072,149.924661,4.130142,10.435517
2019-09-04,130.633189,135.429441,149.919064,4.131887,10.435882
2019-09-05,130.531046,135.46107,149.913412,4.133636,10.436248
2019-09-06,130.426715,135.496009,149.907704,4.135386,10.436613
2019-09-09,130.320484,135.534301,149.901943,4.137137,10.436978
2019-09-10,130.212644,135.575986,149.896129,4.138888,10.437343
2019-09-11,130.103488,135.621096,149.890262,4.140637,10.437709
2019-09-12,129.993307,135.669661,149.884345,4.142382,10.438074
2019-09-13,129.882391,135.721702,149.878378,4.144123,10.438439
2019-09-16,129.771028,135.777237,149.872361,4.145857,10.438805
2019-09-17,129.659504,135.836277,149.866296,4.147585,10.43917
2019-09-18,129.548103,135.898829,149.860184,4.149303,10.439536
2019-09-19,129.437101,135.964893,149.854025,4.151011,10.439901
2019-09-20,129.326773,136.034463,149.847821,4.152707,10.440266
2019-09-23,129.217386,136.107529,149.841572,4.15439,10.440632
2019-09-24,129.109201,136.184075,149.835279,4.156058,10.440997
2019-09-25,129.002472,136.264079,149.828944,4.157711,10.441363
2019-09-26,128.897447,136.347513,149.822567,4.159346,10.441728
2019-09-27,128.794364,136.434345,149.816149,4.160962,10.442094
2019-09-30,128.693452,136.524535,149.809692,4.162558,10.442459
2019-10-01,128.594932,136.61804,149.803195,4.164133,10.442825
2019-10-02,128.499013,136.714811,149.79666,4.165685,10.44319
2019-10-03,128.405895,136.814793,149.790089,4.167212,10.443556
2019-10-04,128.315768,136.917925,149.783481,4.168714,10.443921
2019-10-07,128.228808,137.024144,149.776838,4.170188,10.444287
2019-10-08,128.14518,137.133379,149.770161,4.171635,10.444652
2019-10-09,128.06504,137.245555,149.763451,4.173052,10.445018
2019-10-10,127.988526,137.360593,149.756708,4.174438,10.445383
2019-10-11,127.915768,137.478407,149.749934,4.175792,10.445749
2019-10-14,127.84688,137.598908,149.74313,4.177112,10.446115
2019-10-15,127.781965,137.722004,149.736296,4.178398,10.44648
2019-10-16,127.721109,137.847595,149.729434,4.179648,10.446846
2019-10-17,127.664389,137.97558,149.722545,4.180862,10.447211
2019-10-18,127.611863,138.105853,149.715629,4.182038,10.447577
2019-10-21,127.563579,138.238304,149.708687,4.183174,10.447943
2019-10-22,127.519569,138.37282,149.701721,4.18427,10.448308
2019-10-23,127.479852,138.509283,149.694732,4.185326,10.448674
2019-10-24,127.444431,138.647573,149.687719,4.186339,10.44904
2019-10-25,127.413298,138.787567,149.680685,4.187309,10.449406
2019-10-28,127.386427,138.929138,149.673631,4.188235,10.449771
2019-10-29,127.363782,139.072158,149.666557,4.189117,10.450137
2019-10-30,127.34531,139.216495,149.659464,4.189952,10.450503
2019-10-31,127.330946,139.362017,149.652353,4.190742,10.450869
2019-11-01,127.320612,139.508586,149.645226,4.191484,10.451234
2019-11-04,127.314216,139.656067,149.638082,4.192178,10.4516
2019-11-05,127.311651,139.80432,149.630924,4.192824,10.451966
2019-11-06,127.312802,139.953206,149.623752,4.193421,10.452332
2019-11-07,127.317537,140.102583,149.616568,4.193968,10.452698
2019-11-08,127.325715,140.25231,149.609371,4.194464,10.453063
2019-11-11,127.337182,140.402244,149.602164,4.19491,10.453429
2019-11-12,127.351772,140.552243,149.594946,4.195305,10.453795
2019-11-13,127.369309,140.702164,149.58772,4.195649,10.454161
2019-11-14,127.389608,140.851866,149.580485,4.19594,10.454527
2019-11-15,127.412472,141.001206,149.573244,4.19618,10.454893
2019-11-18,127.437695,141.150044,149.565997,4.196367,10.455259
2019-11-19,127.465064,141.298241,149.558745,4.196502,10.455625
2019-11-20,127.494357,141.445657,149.551488,4.196584,10.455991
2019-11-21,127.525342,141.592156,149.544229,4.196613,10.456357
2019-11-22,127.557783,141.737604,149.536967,4.19659,10.456723
2019-11-25,127.591437,141.881867,149.529705,4.196514,10.457089
2019-11-26,127.626054,142.024815,149.522442,4.196386,10.457455
2019-11-27,127.661382,142.166321,149.51518,4.196205,10.457821
2019-11-28,127.697161,142.30626,149.50792,4.195971,10.458187
2019-11-29,127.73313,142.44451,149.500663,4.195686,10.458553
2019-12-02,127.769025,142.580953,149.49341,4.195349,10.458919
2019-12-03,127.80458,142.715475,149.486162,4.19496,10.459285
2019-12-04,127.839526,142.847965,149.478919,4.19452,10.459651
2019-12-05,127.873595,142.978317,149.471683,4.19403,10.460017
2019-12-06,127.90652,143.106428,149.464455,4.193489,10.460383
2019-12-09,127.938035,143.2322,149.457235,4.192899,10.460749
2019-12-10,127.967874,143.355541,149.450025,4.19226,10.461115
2019-12-11,127.995775,143.476363,149.442826,4.191572,10.461482
2019-12-12,128.021481,143.594582,149.435639,4.190837,10.461848
2019-12-13,128.044737,143.710121,149.428464,4.190054,10.462214
2019-12-16,128.065294,143.822908,149.421302,4.189225,10.46258
2019-12-17,128.082908,143.932875,149.414156,4.188351,10.462946
2019-12-18,128.097344,144.039963,149.407024,4.187432,10.463313
2019-12-19,128.108371,144.144115,149.39991,4.186469,10.463679
2019-12-20,128.11577,144.245283,149.392812,4.185463,10.464045
2019-12-23,128.119328,144.343423,149.385734,4.184415,10.464411
2019-12-24,128.118841,144.438498,149.378674,4.183326,10.464777
2019-12-25,128.114118,144.530478,149.371635,4.182197,10.465144
2019-12-26,128.104977,144.619339,149.364617,4.18103,10.46551
2019-12-27,128.091246,144.705061,149.357622,4.179825,10.465876
2019-12-30,128.072769,144.787634,149.35065,4.178583,10.466243
2019-12-31,128.049398,144.867052,149.343702,4.177305,10.466609
2020-01-01,128.021,144.943315,149.336779,4.175994,10.466975
2020-01-02,127.987457,145.016432,149.329883,4.174649,10.467342
